flow;avg;median;std;gini;herf;hoov;palm;thlt;thll;max;top01;top02;top05;top10;pc20;pc50;pc80
536;277.355;272;32.15896415;0.056986083;6.76E-05;0.040129437;3.836638831;0.006200957;-0.005821671;525;353.37;346.08;326.45;315.1;255;272;298.2
537;279.07;273.5;30.95682639;0.061389257;6.18E-05;0.044400867;4.002357635;0.006015787;-0.005915319;393;364.12;346.26;334.1;322.1;253;273.5;305
538;279.925;274;31.6782161;0.061700723;6.44E-05;0.044772707;4.017798765;0.006211406;-0.006071343;440;351.28;346.08;336.05;322.1;252;274;303
539;282.515;277.5;33.89262125;0.062634639;7.23E-05;0.04420544;3.991394765;0.006834643;-0.006560655;469;395.31;358.18;340.3;323;254;277.5;308
540;280.2;273.5;34.63769623;0.067311028;7.68E-05;0.047498216;3.92165981;0.007421073;-0.007264343;402;390;379.02;347;322.1;255;273.5;304.2
541;278.71;273.5;31.23373016;0.061365757;6.31E-05;0.043743676;3.957817268;0.006106836;-0.005974572;398;361.17;354.12;339.2;321.2;252.8;273.5;303
542;280.615;277;32.91605649;0.061459384;6.91E-05;0.043203767;4.103329089;0.006551772;-0.006299337;451;400.02;377.36;328.15;321.1;252.8;277;303.2
543;278.69;278.5;28.08048967;0.055355054;5.10E-05;0.039398615;3.975392297;0.004957489;-0.004865142;377;361;358.04;335.05;316;255;278.5;297
544;279.95;273.5;33.90438762;0.062350241;7.37E-05;0.044222183;4.098945071;0.006937642;-0.006631427;447;402.32;385.06;333.05;321;255;273.5;302
545;280.705;276.5;30.60209102;0.060811083;5.97E-05;0.043847901;3.611009479;0.005848675;-0.005789081;394;364.16;349.16;327.05;321.1;254;276.5;309
546;279.3;272.5;31.50761813;0.061702828;6.39E-05;0.044006445;4.116885519;0.006182497;-0.006044016;396;369.23;354.06;341.05;321.4;253;272.5;301
547;278.56;275;30.24229489;0.056470778;5.92E-05;0.038357266;4.002001092;0.005660226;-0.005476802;408;369.24;366.06;341.2;318;256.8;275;295
548;282.095;275.5;31.38544209;0.061581116;6.22E-05;0.044416331;4.033774124;0.006046553;-0.0059388;387;365.16;351.1;344.05;328.1;256;275.5;306.2
549;280.385;276.5;28.52589657;0.056844785;5.20E-05;0.040853915;3.823346572;0.005084361;-0.005018155;387;354.04;345.16;331;318.1;256.8;276.5;304.2
550;282.555;277;34.60761441;0.065790996;7.54E-05;0.046243563;4.179088079;0.007223566;-0.007015631;437;394.09;373.12;351.05;327.1;254.8;277;307.2
